"Id","Name","Name pt-PT","Card Text"
101563,Reanimated Corpse,Cadáver Reanimado,"Zumbi com 2 de vida. 2 de força, 2 de sangrar.
[thn] Coloque X contadores de Pathos nesse cadáver quando ele entra em jogo. Durante sua fase de destravar, queime 1 contador de pathos. Remova o cadáver de jogo se ele não possuir contadores de pathos. O cadáver pode jogar cartas de combate que requerem Fortitude [for] básica como um vampiro.
[THN] Como acima, mas coloque 2 contadores de pathos adicionais no cádaver."
100863,Guard Dogs,Cães de Guarda,"Somente utilizável por um vampiro travado durante uma ação de sangrar contra você.
[ani] Destrave este vampiro.
[ANI] Como acima, com 1 manobra opcional durante o combate resultante se este vampiro bloquear."
102235,Dark Web Procurer,Cafetão da Dark Web,"Mortal com 1 de vida. 1 de força, 1 de sangrar.
Cafetão da Dark Web pode buscar em sua biblioteca (embaralhe em seguida) por uma carta de equipamento não-única que custe 1 ou menos de recurso e equipá-la com uma ação com +1 de furtividade (requerimentos e custos se aplicam normalmente)."
100276,Caiaphas Smith,Caiaphas Smith,"Mortal unico com 2 de vida. 1 de força, 0 de sangrar.
Caiaphas pode golpear por 1Di de dano. Caiaphas recebe uma manobra opcional a cada combate. Qualquer vampiro que queime Caiaphas é queimado após o combate (se houver). Caiaphas não pode sangrar. Se ele está destravado no início de seu turno, seu predador toma controle dele. "
101000,Into the Fire,Caindo no Fogo,"Trivial.
Escolha um vampiro que não seja do Sabá pronto que você controla. O vampiro escolhido se torna do Sabá (seu clã não é afetado)."
100341,Chill of Oblivion,Calafrio do Oblívio,"Ação com +1 de furtividade.
[nec] Coloque essa carta em um vampiro pronto. O vampiro com essa carta pode queimá-la em combate para tratar dano agravado como normal até o fim do combate. Um vampiro só pode ter um Calafrio do Oblívio.
[NEC] Como acima, e o vampiro agente destrava durante sua próxima fase de descarte."
100017,Achilles' Heel,Calcanhar de Aquiles,"Única.
Coloque esta carta em um vampiro controlado por outro Matusalém e escolha um círculo. Enquanto este vampiro estiver em torpor, Irmãos de Sangue do círculo escolhido recebem +1 de sangrar contra o controlador deste vampiro. Qualquer servo pode queimar esta carta com uma ação (D)."
102243,Ritual Goblet,Cálice Ritualístico,"Único.
Este vampiro recebe +1 nível de Feitiçaria do Sangue [tha]. Resgatar um vampiro de torpor custa a este vampiro -1 de sangue. Uma vez por turno, este vampiro pode destravar depois de resgatar um vampiro de torpor."
101984,Tier of Souls,Camada de Almas,"[ani] (D) Mova 1 de sangue de um servo controlado por sua presa para este vampiro.
[ANI] Como acima, e coloque esta carta no vampiro agente. Este vampiro recebe +1 de sangrar contra sua presa. Qualquer servo pode queimar esta carta com uma ação (D). Um vampiro pode ter somente uma Camada de Almas."
100170,Black Spiral Buddy,Camarada da Espiral Negra,"Lobisomem com 3 de vida. 1 de força, 0 de sangrar.
Dano dos golpes de mão do Amigo da Espiral Negra é agravado. Uma vez por combate, Amigo da Espiral Negra recebe um golpe adicional (limitado). Se amigo da espiral negra tem menos que 3 de vida durante sua fase de destravar, ele ganha 1 de vida."
100283,Camaraderie,Camaradagem,"[san] Reduza em 1 o sangrar contra você. [SAN] Somente utilizável se você controlar outro Irmão de Sangue destravado, pronto e do mesmo círculo que este Irmão de Sangue. Reduza em 3 o sangrar contra você."
102141,Walks-With-Might,Caminha-Com-Força,"Lobisomem único com 4 de vida. 3 de força, 0 de sangrar.
Caminha-Com-Força recebe +1 de percepção contra Ministros. Cartas Mestras custam a você 1 de recurso adicional para serem jogadas. Cada golpe ou efeito que cause dano utilizado contra ele causa 1 de dano a menos."
102139,Walk of Flame,Caminhar nas Chamas,"Não utilizável durante a primeira rodada de combate.
[tha] Golpe: 1Di de dano agravado.
[THA] Golpe: 2Di de dano agravado."
101223,Mirror Walk,Caminho Espelhado,"Não a reponha até sua fase de descarte.
[tha] +1 de furtividade.
[THA] Como acima, e se esta ação for bloqueada, trave o servo que bloqueou e termine a ação antes da resolução do bloqueio."
101953,Temple Hunting Ground,Campo de Caça : Templo,"Local. Única. Campo de caça.
Durante sua fase de destravar, um vampiro pronto que você controla ganha 1 de sangue. Um vampiro só pode ganhar sangue de um campo de caça por turno."
100015,Academic Hunting Ground,Campo de Caça: Acadêmico,"Local. Única. Campo de caça.
Durante sua fase de destravar, um vampiro pronto que você controla pode ganhar 1 de sangue. Um vampiro só pode ganhar sangue de um campo de caça por turno."
101821,Society Hunting Ground,Campo de Caça: Alta Sociedade,"Local. Única. Campo de caça.
Durante sua fase de destravar, um vampiro pronto que você controla pode ganhar 1 de sangue. Um vampiro só pode ganhar sangue de um campo de caça por turno."
101102,Library Hunting Ground,Campo de Caça: Biblioteca,"Local. Única. Campo de caça.
Durante sua fase de destravar, um vampiro pronto que você controla pode ganhar 1 de sangue. Um vampiro só pode ganhar sangue de um campo de caça por turno."
102084,Uptown Hunting Ground,Campo de Caça: Cidade Alta,"Local. Única. Campo de caça.
Durante sua fase de destravar, um vampiro pronto que você controla pode ganhar 1 de sangue. Um vampiro só pode ganhar sangue de um campo de caça por turno."
101415,Political Hunting Ground,Campo de Caça: Comitê Político,"Local. Única. Campo de caça.
Durante sua fase de destravar, um vampiro pronto que você controla pode ganhar 1 de sangue. Um vampiro só pode ganhar sangue de um campo de caça por turno."
100108,Asylum Hunting Ground,Campo de Caça: Manicômio,"Local. Única. Campo de caça.
Durante sua fase de destravar, um vampiro pronto que você controla pode ganhar 1 de sangue. Um vampiro só pode ganhar sangue de um campo de caça por turno."
102066,Underworld Hunting Ground,Campo de Caça: Submundo,"Local. Única. Campo de caça.
Durante sua fase de destravar, um vampiro pronto que você controla ganha 1 de sangue. Um vampiro só pode ganhar sangue de um campo de caça por turno."
101808,Slum Hunting Ground,Campo de Caça: Subúrbio,"Local. Única. Campo de caça.
Durante sua fase de destravar, um vampiro pronto que você controla pode ganhar 1 de sangue. Um vampiro só pode ganhar sangue de um campo de caça por turno."
102075,University Hunting Ground,Campo de Caça: Universidade,"Local. Única. Campo de caça.
Durante sua fase de destravar, um vampiro pronto que você controla pode ganhar 1 de sangue. Um vampiro só pode ganhar sangue de um campo de caça por turno."
102150,Warzone Hunting Ground,Campo de Caça: Zona de Guerra,"Local. Única. Campo de caça.
Durante sua fase de destravar, um vampiro pronto que você controla ganha 1 de sangue. Um vampiro só pode ganhar sangue de um campo de caça por turno."
102212,Zoo Hunting Ground,Campo de Caça: Zoológico,"Local. Única. Campo de caça.
Durante sua fase de destravar, um vampiro pronto que você controla ganha 1 de sangue. Um vampiro só pode ganhar sangue de um campo de caça por turno."
102049,Twilight Camp,Campo do Crepúsculo,"Coloque esta carta em jogo com 4 de sangue. Depois que você colocar um vampiro não-titulado e não-Anarquista em jogo a partir de sua região não controlada, você pode queimar 1 de sangue desta carta para tornar aquele vampiro Anarquista. Você pode usar uma ação da fase de mestre para mover 1 de sangue desta carta para um Anarquista. Se esta carta não possuir mais sangue, queime-a."
100327,Channel 10,Canal 10,"Local. Única.
Você pode travar esta carta para conceder a um servo que você controla +2 de percepção. Não utilizável na primeira ação da fase de servo."
100515,Deep Song,Canção da Escuridão,"[ani] (D) Bleed with +1 bleed.
[ANI] Frenzy. (D) Enter combat with and lock a vampire. The target vampire is considered the acting minion during that combat."
101555,Rayzeel's Song,Canção de Rayzeel,"[ani] Esse vampiro queima 1 de sangue para destravar um aliado.
[val] (D) Sangrar com +1 de sangrar.
[VAL] Ação com +1 de furtividade. Adicione 1 de vida do banco de sangue a um aliado que tem menos vida que sua quantia inicial."
101873,Stone Dog,Cão de Pedra,"Gárgula com 4 de vida.
O Gárgula com esse lacaio pode entrar em combate com um servo pronto controlado por outro Matusalém como uma ação (D). Quando o Gárgula com esse lacaio está em combate, o servo oponente recebe 1 de dano durante a fase de resolução de golpe inicial em cada round quando a distância for curta."
102065,Underbridge Stray,Cão Desabrigado,"Animal. 1 de vida, 0 de força e 0 de sangrar.
[ani] Este aliado pode queimar 1 ponto de vida para conceder a um servo que você controla 1 pressionar. Durante uma ação direta contra você (ou a uma carta que você controla), você pode queimar este aliado se ele não estiver bloqueando para destravar um servo pronto que você controla.
[ANI] Como acima, mas este aliado tem 2 de vida e 1 de força."
100911,Hellhound,Cão do Inferno,"Carniçal com 2 de vida. 1 de força, 0 de sangrar.
O Cão do inferno não pode raelizar ações. Se o Cão do Inferno tem apenas 1 de vida durante sua fase de destravar, ele ganha 1 de sangue do banco de sangue."
100329,Chantry,Capela,"Local. Única.
Durante sua fase de mestre, você pode travar esta carta e queime 1 de recurso ou 1 de sangue de um Tremere pronto que você controla para mover um Tremere de torpor para a região pronta de seu controlador."
101334,Oubliette,Cárcere,"[obt] Golpe: fim de combate.
[OBT] Como acima, e o servo oponente queima 1 de sangue ou vida após o término do combate (mesmo à longa distância)."
100332,Charisma,Carisma,"Única.
Coloque esta carta em um vampiro pronto. Ações para recrutar aliados custam a este vampiro 1 de sangue ou recurso a menos."
100298,Carlton Van Wyk,Carlton Van Wyk,"Mortal. Única. 2 de vida, 0 de força e 0 de sangrar.
Carlton pode infligir 1Di de dano como golpe. Uma vez por combate, ele pode se esquivar como golpe. Carlton recebe +1 de percepção contra vampiros. Durante sua fase de descarte, você pode queimar Carlton para queimar um vampiro que tenha cometido diablerie desde o seu último turno."
100822,"Ghouls of Plaza Morería, The",Carniçais da Praça Moreria,"Carniçal unico com 2 de vida. 1 de força, 0 de sangrar.
Os carniçais da Praça Moreria podem golpear: 1Di de dano. Eles recebem uma manobra opcional a cada combate. Eles podem queimar 1 de sangue de um vampiro pronto e colocar um contador de container em si mesmos como uma ação (D) com +1 de furtividade. Qualquer Assamita pronto pode queimar X contadores de container deles para ganhar X de sangue como uma ação com +1 de furtividade."
100103,Asanbonsam Ghoul,Carniçal Asanbonsam,"Carniçal com 3 de vida. 2 de força, 0 de sangrar.
Carniçal Asanbonsam recebe +1 de percepção durante ações diretas. Se Carniçal Asanbonsam bloquear uma ação direta, sete a distância para o combate resultante para perto."
102144,War Ghoul,Carniçal de Guerra,"Carniçal com com 5 de vida. 4 de força, 0 de sangrar.
Quando Carniçal de Guerra entra em jogo, queime um aliado ou lacaio que você controla. Ela pode entrar em combate com um vampiro pronto controlado por outro Matusalém como uma ação (D). Ela pode previnir 1 de dano a cada round. Trave e queime o Carniçal de Guerra para queimar qualquer local; você não pode usar essa habilidade durante um combate."
100867,Guardian Ghoul,Carniçal Guardião,"Carniçal com 1 de vida. 1 de força, 0 de sangrar.
Se uma carta controlada por outro Matusalém queimar um locla que você controla, você pode queimar Carniçal Guardião ao invés disso."
101164,Marijava Ghoul,Carniçal Marijava,"Carniçar com 2 de vida.
O Servo com esse lacaio recebe +1 de furtividade quando tenta uma ação que requer Presença [pre]."
100818,Ghoul Messenger,Carniçal Mensageiro,"Carniçal com 1 de vida. Requer um Laibon pronto.
O vampiro com esse lacaio pode movê-lo para outro vampiro pronto como uma ação com +1 de furtividade. Se a ação for bem suscedida, o novo empregador recebe 1 de sangue do banco de sangue, e o vampiro agente destrava no fim do turno. Se a ação for bloqueada, cancele o combate, queime o mensageiro e não trave o servo bloqueador."
101537,Rafastio Ghoul,Carniçal Rafastio,"Carniçal com 2 de vida. 1 de sangrar, 1 de força.
Carniçal Rafastio pode jogar cartas que requerem Feitiçaria de Sangue [tha] básica como um vampiro com capacidade 3."
100776,Fortune Teller,Cartomante,"Mortal com 1 de vida.
Durante sua fase de servo, você pode olhar uma carta aleatória da mão de sua presa."
100942,House of Sorrow,Casa das Tristezas,"Mestra: Local único.
Trave para destravar qualquer carta em um servo que você controle que não seja um servo. Se você o fizer, aquela carta e este local não destravam durante sua próxima fase de destravar."
100444,Creepshow Casino,Cassino do Show de Horrores,"Local. Única.
Você pode travar esta carta quando um vampiro que você controla anunciar uma ação não direta para conceder àquele vampiro +1 de furtividade, mesmo que a furtividade ainda não seja necessária."
102152,"Wasserschloss Anif, Austria","Castelo de Anif, Áustria","Local. Única.
Durante sua fase de mestre, um Tremere que você controla pode mover 1 de sangue para esta carta. Durante sua fase de influência, você pode travar esta carta para mover todos os contadores nesta carta para um Tremere em sua região não controlada. Qualquer servo pode queimar esta carta com uma ação (D); Malkavianos recebem +1 de furtividade durante esta ação."
100908,"Heidelberg Castle, Germany","Castelo de Heidelberg, Alemanha","Local. Única.
Você pode travar esta carta para mover sangue, equipamentos e/ou lacaios entre dois vampiros prontos que você controla. Não utilizável durante uma ação."
